city,date,card_type,exp_type,gender,amount_raw,amount_norm,day_of_week,month,week_number,year,card_type_encoded,gender_encoded,city_encoded,exp_type_encoded
"Bengaluru, India",2014-03-21,Platinum,Bills,F,832637,0.8340741691673219,4,3,12,2014,1,0,71,0
"Delhi, India",2014-03-21,Platinum,Fuel,M,72498,0.07170294622655134,4,3,12,2014,1,1,126,3
"Pusad, India",2014-03-21,Silver,Food,M,283421,0.2832453423624372,4,3,12,2014,3,1,591,2
"Nehtaur, India",2014-03-21,Signature,Entertainment,F,237769,0.23745928077410658,4,3,12,2014,2,0,465,1
"Greater Mumbai, India",2014-03-21,Silver,Fuel,F,194466,0.19402911725532357,4,3,12,2014,3,0,170,3
"Ahmedabad, India",2014-03-21,Silver,Bills,M,138156,0.13755375740167208,4,3,12,2014,3,1,8,0
"Karaikal, India",2014-03-21,Gold,Entertainment,F,200476,0.20005676621146717,4,3,12,2014,0,0,240,1
"Mahalingapura, India",2014-03-21,Gold,Grocery,M,79643,0.07886892822183353,4,3,12,2014,0,1,315,4
"Delhi, India",2014-03-21,Signature,Fuel,M,57734,0.05689559028836433,4,3,12,2014,2,1,126,3
"Greater Mumbai, India",2014-03-21,Signature,Bills,M,49169,0.04830543832341095,4,3,12,2014,2,1,170,0
"Puri, India",2014-03-21,Silver,Entertainment,F,59433,0.05859957956897797,4,3,12,2014,3,0,587,1
"Greater Mumbai, India",2014-03-21,Gold,Food,F,88660,0.08791240752924563,4,3,12,2014,0,0,170,2
"Bengaluru, India",2014-03-21,Signature,Entertainment,M,236020,0.23570514466357492,4,3,12,2014,2,1,71,1
"Ahmedabad, India",2014-03-21,Silver,Food,F,195072,0.19463689683392973,4,3,12,2014,3,0,8,2
"Taranagar, India",2014-03-21,Gold,Fuel,F,89893,0.08914902835502352,4,3,12,2014,0,0,839,3
"Puttur, India",2014-03-21,Signature,Entertainment,F,60690,0.05986027087311649,4,3,12,2014,2,0,592,1
"Ahmedabad, India",2014-03-21,Platinum,Bills,M,252844,0.25257854999438356,4,3,12,2014,1,1,8,0
"Delhi, India",2014-03-21,Silver,Food,M,289342,0.2891837299613268,4,3,12,2014,3,1,126,2
"Greater Mumbai, India",2014-03-21,Platinum,Food,F,207261,0.20686169103133975,4,3,12,2014,1,0,170,2
"Nagda, India",2014-03-21,Platinum,Fuel,M,132750,0.13213188215093793,4,3,12,2014,1,1,418,3
"Kolkata, India",2014-03-21,Signature,Bills,F,173456,0.17295741932378,4,3,12,2014,2,0,267,0
"Delhi, India",2014-03-21,Gold,Grocery,F,34086,0.0331781456103471,4,3,12,2014,0,0,126,4
"Ahmedabad, India",2014-03-21,Signature,Bills,F,161580,0.16104654428165668,4,3,12,2014,2,0,8,0
"Greater Mumbai, India",2014-03-21,Platinum,Grocery,F,279257,0.2790691143668662,4,3,12,2014,1,0,170,4
"Chennai, India",2014-03-21,Platinum,Entertainment,M,283273,0.2830969077458799,4,3,12,2014,1,1,109,1
"Hyderabad, India",2014-03-21,Platinum,Entertainment,M,34019,0.03311094885825698,4,3,12,2014,1,1,193,1
"Ahmedabad, India",2014-03-21,Silver,Entertainment,M,171074,0.1705684243464865,4,3,12,2014,3,1,8,1
"Surat, India",2014-03-21,Silver,Travel,M,96911,0.09618763740231398,4,3,12,2014,3,1,821,5
"Bhilai Nagar, India",2014-03-21,Signature,Food,F,19640,0.01868972351043856,4,3,12,2014,2,0,84,2
"Kolkata, India",2014-03-21,Silver,Bills,F,106738,0.10604349535439768,4,3,12,2014,3,0,267,0
"Maddur, India",2014-03-22,Gold,Entertainment,M,256889,0.25663542853474974,5,3,12,2014,0,1,308,1
"Koratla, India",2014-03-22,Gold,Food,F,158798,0.15825637466501916,5,3,12,2014,0,0,269,2
"Kolkata, India",2014-03-22,Gold,Food,M,162919,0.16238947638686071,5,3,12,2014,0,1,267,2
"Chennai, India",2014-03-22,Gold,Grocery,M,211067,0.2106788677246979,5,3,12,2014,0,1,109,4
"Jalandhar Cantt., India",2014-03-22,Platinum,Fuel,F,207360,0.2069609817545774,5,3,12,2014,1,0,204,3
"Kolkata, India",2014-03-22,Silver,Travel,M,206496,0.20609444453359435,5,3,12,2014,3,1,267,5
"Lucknow, India",2014-03-22,Gold,Food,F,139770,0.13917249707142512,5,3,12,2014,0,0,300,2
"Delhi, India",2014-03-22,Silver,Fuel,M,63428,0.06260631127942616,5,3,12,2014,3,1,126,3
"Bengaluru, India",2014-03-22,Signature,Grocery,M,20040,0.01909089814978256,5,3,12,2014,2,1,71,4
"Delhi, India",2014-03-22,Signature,Fuel,F,135469,0.13485886676187878,5,3,12,2014,2,0,126,3
"Bengaluru, India",2014-03-22,Platinum,Grocery,M,142182,0.14159158014666942,5,3,12,2014,1,1,71,4
"Bengaluru, India",2014-03-22,Silver,Food,F,27234,0.026306024038384387,5,3,12,2014,3,0,71,2
"Laharpur, India",2014-03-22,Platinum,Food,M,136106,0.1354977373750341,5,3,12,2014,1,1,284,2
"Greater Mumbai, India",2014-03-22,Signature,Grocery,F,34437,0.033530176356371455,5,3,12,2014,2,0,170,4
"Bengaluru, India",2014-03-22,Signature,Fuel,M,107612,0.10692006194136432,5,3,12,2014,2,1,71,3
"Lucknow, India",2014-03-22,Signature,Food,F,36960,0.036060585394033735,5,3,12,2014,2,0,300,2
"Greater Mumbai, India",2014-03-22,Gold,Bills,F,991685,0.9935892292632829,5,3,12,2014,0,0,170,0
"Bengaluru, India",2014-03-22,Platinum,Bills,M,101672,0.10096261854710592,5,3,12,2014,1,1,71,0
"Nagercoil, India",2014-03-22,Signature,Fuel,M,289226,0.289067389315917,5,3,12,2014,2,1,419,3
"Hyderabad, India",2014-03-22,Signature,Bills,F,260910,0.2606682365967553,5,3,12,2014,2,0,193,0
"Kanpur, India",2014-03-22,Silver,Fuel,F,184318,0.18385131665516632,5,3,12,2014,3,0,237,3
"Ahmedabad, India",2014-03-22,Platinum,Food,F,232618,0.2322931543559542,5,3,12,2014,1,0,8,2
"Anantapur, India",2014-03-22,Signature,Food,M,267602,0.26737988831298043,5,3,12,2014,2,1,30,2
"Greater Mumbai, India",2014-03-22,Gold,Grocery,M,274222,0.2740193285941236,5,3,12,2014,0,1,170,4
"Fatehpur Sikri, India",2014-03-22,Gold,Fuel,M,77693,0.07691320185503153,5,3,12,2014,0,1,151,3
"Malout, India",2014-03-22,Platinum,Bills,F,18313,0.017358826644414845,5,3,12,2014,1,0,334,0
"Greater Mumbai, India",2014-03-22,Silver,Entertainment,F,268194,0.26797362677920955,5,3,12,2014,3,0,170,1
"Ahmedabad, India",2014-03-22,Silver,Bills,F,32586,0.031673740712807104,5,3,12,2014,3,0,8,0
"Bengaluru, India",2014-03-22,Platinum,Grocery,F,162449,0.16191809618563152,5,3,12,2014,1,0,71,4
"Lakshmeshwar, India",2014-03-22,Signature,Bills,M,72315,0.07151940882905146,5,3,12,2014,2,1,288,0
"Greater Mumbai, India",2014-03-22,Silver,Bills,M,255483,0.2552252996774556,5,3,12,2014,3,1,170,0
"Hyderabad, India",2014-03-22,Gold,Fuel,F,159300,0.15875984883739588,5,3,12,2014,0,0,193,3
"Kanpur, India",2014-03-22,Gold,Travel,F,281830,0.2816496702344465,5,3,12,2014,0,0,237,5
"Delhi, India",2014-03-22,Silver,Food,F,284449,0.28427636118555133,5,3,12,2014,3,0,126,2
"Delhi, India",2014-03-22,Silver,Bills,F,12797,0.011826628367861098,5,3,12,2014,3,0,126,0
"Ahmedabad, India",2014-03-22,Silver,Bills,M,298546,0.2984147584126322,5,3,12,2014,3,1,8,0
"Kanpur, India",2014-03-22,Platinum,Food,M,149945,0.1493773769597381,5,3,12,2014,1,1,237,2
"Greater Mumbai, India",2014-03-22,Signature,Food,M,118964,0.11830539820594702,5,3,12,2014,2,1,170,2
"Ahmedabad, India",2014-03-22,Silver,Entertainment,F,122419,0.1217705441532808,5,3,12,2014,3,0,8,1
"Mandla, India",2014-03-22,Signature,Fuel,M,291739,0.2915877689875957,5,3,12,2014,2,1,344,3
"Dumraon, India",2014-03-22,Gold,Fuel,M,262787,0.26255074859187705,5,3,12,2014,0,1,141,3
"Jaipur, India",2014-03-23,Silver,Grocery,M,47901,0.04703371471669047,6,3,12,2014,3,1,203,4
"Ahmedabad, India",2014-03-23,Platinum,Entertainment,F,12614,0.011643090970361218,6,3,12,2014,1,0,8,1
"Ahmedabad, India",2014-03-23,Gold,Grocery,M,69552,0.06874829500778279,6,3,12,2014,0,1,8,4
"Ahmedabad, India",2014-03-23,Platinum,Grocery,F,108304,0.10761409406742943,6,3,12,2014,1,0,8,4
"Tura, India",2014-03-23,Silver,Entertainment,M,297858,0.2977247380329605,6,3,12,2014,3,1,895,1
"Bongaigaon City, India",2014-03-23,Silver,Entertainment,F,30074,0.02915436397772678,6,3,12,2014,3,0,98,1
"Greater Mumbai, India",2014-03-23,Silver,Food,F,242330,0.2420336745992265,6,3,12,2014,3,0,170,2
"Sainthia, India",2014-03-23,Silver,Bills,M,165014,0.1644906285604249,6,3,12,2014,3,1,679,0
"Ahmedabad, India",2014-03-23,Signature,Food,M,237699,0.23738907521222136,6,3,12,2014,2,1,8,2
"Bengaluru, India",2014-03-23,Silver,Entertainment,M,285600,0.2854307412102637,6,3,12,2014,3,1,71,1
"Hyderabad, India",2014-03-23,Gold,Food,F,145695,0.1451148964167081,6,3,12,2014,0,0,193,2
"Ahmedabad, India",2014-03-23,Gold,Bills,M,226543,0.22620031452091724,6,3,12,2014,0,1,8,0
"Greater Mumbai, India",2014-03-23,Platinum,Fuel,M,133872,0.13325717701429785,6,3,12,2014,1,1,170,3
"Lucknow, India",2014-03-23,Silver,Bills,M,203096,0.20268446009917035,6,3,12,2014,3,1,300,0
"Bengaluru, India",2014-03-23,Platinum,Grocery,M,228214,0.22787622157677678,6,3,12,2014,1,1,71,4
"Naihati, India",2014-03-23,Silver,Food,F,135914,0.13530517354814897,6,3,12,2014,3,0,425,2
"Bengaluru, India",2014-03-23,Gold,Food,F,102706,0.10199965498981016,6,3,12,2014,0,0,71,2
"Greater Mumbai, India",2014-03-23,Platinum,Entertainment,M,214301,0.21392236468379414,6,3,12,2014,1,1,170,1
"Ahmedabad, India",2014-03-23,Gold,Food,M,45898,0.04502483271017539,6,3,12,2014,0,1,8,2
"Delhi, India",2014-03-23,Silver,Bills,F,19723,0.018772967248102443,6,3,12,2014,3,0,126,0
"Greater Mumbai, India",2014-03-23,Signature,Grocery,M,147184,0.14660826901166615,6,3,12,2014,2,1,170,4
"Bengaluru, India",2014-03-23,Platinum,Food,F,259357,0.2591106760595022,6,3,12,2014,1,0,71,2
"Delhi, India",2014-03-23,Silver,Food,M,204604,0.20419688848949724,6,3,12,2014,3,1,126,2
"Greater Mumbai, India",2014-03-23,Signature,Grocery,F,250205,0.24993180031131149,6,3,12,2014,2,0,170,4
"Ahmedabad, India",2014-03-23,Platinum,Bills,M,32644,0.031731911035511984,6,3,12,2014,1,1,8,0
"Greater Mumbai, India",2014-03-23,Signature,Food,F,59121,0.05828666335028965,6,3,12,2014,2,0,170,2
"Tiruvuru, India",2014-03-23,Gold,Food,M,188536,0.18808170322704879,6,3,12,2014,0,1,885,2
"Greater Mumbai, India",2014-03-23,Signature,Food,M,74393,0.07360351108044354,6,3,12,2014,2,1,170,2
"Jaipur, India",2014-03-23,Gold,Grocery,M,58839,0.05800383522955213,6,3,12,2014,0,1,203,4
"Bengaluru, India",2014-03-23,Platinum,Bills,F,434427,0.4346947863343871,6,3,12,2014,1,0,71,0
"Greater Mumbai, India",2014-03-23,Signature,Entertainment,M,13048,0.012078365454049457,6,3,12,2014,2,1,170,1
"Greater Mumbai, India",2014-03-23,Gold,Fuel,F,156624,0.15607599050018453,6,3,12,2014,0,0,170,3
"Bengaluru, India",2014-03-23,Silver,Food,F,232704,0.2323794069034132,6,3,12,2014,3,0,71,2
"Ahmedabad, India",2014-03-23,Silver,Bills,F,133533,0.13291718150745382,6,3,12,2014,3,0,8,0
"Makhdumpur, India",2014-03-23,Silver,Food,F,172192,0.17168970746345297,6,3,12,2014,3,0,326,2
"Rabkavi Banhatti, India",2014-03-23,Platinum,Food,M,187542,0.18708478424827896,6,3,12,2014,1,1,594,2
"Surat, India",2014-03-23,Silver,Entertainment,F,221522,0.2211645698605517,6,3,12,2014,3,0,821,1
"Ahmedabad, India",2014-03-23,Platinum,Entertainment,F,132621,0.1320025033297495,6,3,12,2014,1,0,8,1
"Jaipur, India",2014-03-23,Gold,Grocery,F,154164,0.15360876646821894,6,3,12,2014,0,0,203,4
"Mansa, India",2014-03-23,Gold,Food,M,82252,0.08148558980695476,6,3,12,2014,0,1,357,2
"Bengaluru, India",2014-03-24,Signature,Food,F,232430,0.23210460227546253,0,3,13,2014,2,0,71,2
"Bengaluru, India",2014-03-24,Silver,Food,M,78348,0.07757012532695733,0,3,13,2014,3,1,71,2
"Greater Mumbai, India",2014-03-24,Silver,Bills,F,238408,0.2381001572604586,0,3,13,2014,3,0,170,0
"Bengaluru, India",2014-03-24,Gold,Entertainment,M,91740,0.09100145225219443,0,3,13,2014,0,1,71,1
"Greater Mumbai, India",2014-03-24,Signature,Bills,F,168061,0.16754657637562784,0,3,13,2014,2,0,170,0
"Rudrapur, India",2014-03-24,Platinum,Grocery,F,166453,0.16593385432546495,0,3,13,2014,1,0,664,4
"Pune, India",2014-03-24,Signature,Fuel,F,133521,0.1329051462682735,0,3,13,2014,2,0,584,3
"Greater Mumbai, India",2014-03-24,Signature,Grocery,F,7587,0.006601328690405507,0,3,13,2014,2,0,170,4
"Arsikere, India",2014-03-24,Gold,Food,F,150090,0.1495228027665003,0,3,13,2014,0,0,39,2
"Bengaluru, India",2014-03-24,Platinum,Grocery,M,93215,0.09248078373477542,0,3,13,2014,1,1,71,4
"Delhi, India",2014-03-24,Signature,Fuel,F,280423,0.28023853844055396,0,3,13,2014,2,0,126,3
"Bengaluru, India",2014-03-24,Signature,Entertainment,M,214433,0.21405475231477766,0,3,13,2014,2,1,71,1
"Sattenapalle, India",2014-03-24,Gold,Fuel,M,93504,0.09277063241170146,0,3,13,2014,0,1,712,3
"Ahmedabad, India",2014-03-24,Platinum,Bills,M,205480,0.2050754609496606,0,3,13,2014,1,1,8,0
"Delhi, India",2014-03-24,Silver,Food,F,106267,0.10557111221657012,0,3,13,2014,3,0,126,2
"Kozhikode, India",2014-03-24,Gold,Bills,M,88828,0.08808090087777011,0,3,13,2014,0,1,276,0
"Nabadwip, India",2014-03-24,Gold,Fuel,F,139937,0.13933998748335125,0,3,13,2014,0,0,408,3
"Ahmedabad, India",2014-03-24,Signature,Entertainment,F,115565,0.11489641670812138,0,3,13,2014,2,0,8,1
"Hyderabad, India",2014-03-24,Signature,Food,F,97873,0.09715246240993629,0,3,13,2014,2,0,193,2
"Sambhal, India",2014-03-24,Signature,Entertainment,F,220817,0.2204574995587079,0,3,13,2014,2,0,687,1
"Greater Mumbai, India",2014-03-24,Platinum,Bills,M,219405,0.21904135308182357,0,3,13,2014,1,1,170,0
"Bengaluru, India",2014-03-24,Platinum,Food,F,63172,0.062349559510246,0,3,13,2014,1,0,71,2
"Delhi, India",2014-03-24,Gold,Fuel,M,16677,0.01571802236949789,0,3,13,2014,0,1,126,3
"Ahmedabad, India",2014-03-24,Silver,Food,M,101599,0.10088940417542565,0,3,13,2014,3,1,8,2
"Delhi, India",2014-03-24,Silver,Fuel,M,214575,0.21419716931174476,0,3,13,2014,3,1,126,3
"Bengaluru, India",2014-03-24,Gold,Entertainment,M,87035,0.08628263555691064,0,3,13,2014,0,1,71,1
"Chennai, India",2014-03-24,Platinum,Fuel,F,154024,0.15346835534444853,0,3,13,2014,1,0,109,3
"Bengaluru, India",2014-03-24,Platinum,Bills,M,179844,0.17936417831410367,0,3,13,2014,1,1,71,0
"Lucknow, India",2014-03-24,Platinum,Entertainment,M,249655,0.24938018518221353,0,3,13,2014,1,1,300,1
"Delhi, India",2014-03-24,Gold,Food,F,262546,0.2623090408716723,0,3,13,2014,0,0,126,2
"Pune, India",2014-03-24,Platinum,Travel,F,149267,0.14869738594605003,0,3,13,2014,1,0,584,5
"Delhi, India",2014-03-24,Platinum,Food,M,22272,0.021329452637322076,0,3,13,2014,1,1,126,2
"Bengaluru, India",2014-03-24,Signature,Entertainment,F,246515,0.2462309642633631,0,3,13,2014,2,0,71,1
"Delhi, India",2014-03-24,Gold,Food,F,293178,0.2930309947526357,0,3,13,2014,0,0,126,2
"Delhi, India",2014-03-24,Gold,Fuel,M,192080,0.19163611053163662,0,3,13,2014,0,1,126,3
"Manwath, India",2014-03-24,Gold,Entertainment,M,26542,0.02561199191231927,0,3,13,2014,0,1,360,1
"Darbhanga, India",2014-03-24,Platinum,Food,F,207142,0.2067423415761349,0,3,13,2014,1,0,120,2
"Ahmedabad, India",2014-03-24,Platinum,Entertainment,F,167964,0.1674492915255869,0,3,13,2014,1,0,8,1
"Greater Mumbai, India",2014-03-24,Platinum,Entertainment,M,253626,0.25336284641430107,0,3,13,2014,1,1,170,1
"Korba, India",2014-03-24,Signature,Fuel,M,149430,0.1488608646115827,0,3,13,2014,2,1,270,3
"Ahmedabad, India",2014-03-24,Platinum,Food,F,111019,0.11033706693197683,0,3,13,2014,1,0,8,2
"Greater Mumbai, India",2014-03-24,Signature,Bills,F,190333,0.1898839802943017,0,3,13,2014,2,0,170,0
"Greater Mumbai, India",2014-03-24,Gold,Fuel,M,211420,0.21103290434391897,0,3,13,2014,0,1,170,3
"Bengaluru, India",2014-03-24,Silver,Food,M,129985,0.12935876245647254,0,3,13,2014,3,1,71,2
"Delhi, India",2014-03-24,Platinum,Grocery,M,137872,0.13726892340773783,0,3,13,2014,1,1,126,4
"Greater Mumbai, India",2014-03-24,Silver,Entertainment,F,104714,0.10401355167931704,0,3,13,2014,3,0,170,1
"Delhi, India",2014-03-25,Signature,Food,F,35506,0.03460231558001829,1,3,13,2014,2,0,126,2
"Guwahati, India",2014-03-25,Platinum,Entertainment,F,214770,0.21439274194842498,1,3,13,2014,1,0,178,1
"Bengaluru, India",2014-03-25,Signature,Bills,F,195518,0.19508420655679828,1,3,13,2014,2,0,71,0
"Kanpur, India",2014-03-25,Silver,Food,M,154340,0.15378528330953029,1,3,13,2014,3,1,237,2
"Greater Mumbai, India",2014-03-25,Silver,Food,F,140414,0.13981838824076895,1,3,13,2014,3,0,170,2
"Pune, India",2014-03-25,Signature,Bills,F,196655,0.19622454546913362,1,3,13,2014,2,0,584,0
"Bengaluru, India",2014-03-25,Gold,Bills,F,894888,0.8965079753518301,1,3,13,2014,0,0,71,0
"Bengaluru, India",2014-03-25,Platinum,Bills,M,115445,0.11477606431631818,1,3,13,2014,1,1,71,0
"Delhi, India",2014-03-25,Silver,Bills,F,847958,0.8494401607907954,1,3,13,2014,3,0,126,0
"Kunnamkulam, India",2014-03-25,Gold,Fuel,F,174776,0.17428129563361522,1,3,13,2014,0,0,277,3
"Sangole, India",2014-03-25,Silver,Grocery,M,125933,0.12529486335991782,1,3,13,2014,3,1,696,4
"Pandua, India",2014-03-25,Gold,Fuel,F,72631,0.07183633679413322,1,3,13,2014,0,0,515,3
"Ahmedabad, India",2014-03-25,Gold,Food,M,214366,0.21398755556268753,1,3,13,2014,0,1,8,2
"Greater Mumbai, India",2014-03-25,Gold,Bills,M,145463,0.14488221512588859,1,3,13,2014,0,1,170,0
"Hyderabad, India",2014-03-25,Platinum,Food,M,123042,0.12239537365405909,1,3,13,2014,1,1,193,2
"Bengaluru, India",2014-03-25,Signature,Fuel,M,27769,0.026842595118506986,1,3,13,2014,2,1,71,3
"Ahmedabad, India",2014-03-25,Platinum,Entertainment,M,195096,0.19466096731229038,1,3,13,2014,1,1,8,1
"Sultanpur, India",2014-03-25,Gold,Entertainment,M,59144,0.05830973089205193,1,3,13,2014,0,1,813,1
"Bengaluru, India",2014-03-25,Silver,Food,F,290962,0.29080848725067,1,3,13,2014,3,0,71,2
"Sikar, India",2014-03-25,Gold,Fuel,F,88130,0.08738085113211483,1,3,13,2014,0,0,769,3
"Erode, India",2014-03-25,Platinum,Grocery,M,185589,0.18512604907168187,1,3,13,2014,1,1,145,4
"Pune, India",2014-03-25,Signature,Food,F,264881,0.2646508978288429,1,3,13,2014,2,0,584,2
"Kanpur, India",2014-03-25,Silver,Grocery,F,242537,0.24224128247508703,1,3,13,2014,3,0,237,4
"Bengaluru, India",2014-03-25,Gold,Bills,M,3240,0.0022415632973345955,1,3,13,2014,0,1,71,0
"Muktsar, India",2014-03-25,Signature,Entertainment,M,224666,0.2243178025257955,1,3,13,2014,2,1,395,1
"Bengaluru, India",2014-03-25,Signature,Bills,F,268850,0.2686315531877337,1,3,13,2014,2,0,71,0
"Bengaluru, India",2014-03-25,Gold,Grocery,M,198438,0.1980127814240095,1,3,13,2014,0,1,71,4
"Bengaluru, India",2014-03-25,Platinum,Bills,M,205808,0.20540442415392268,1,3,13,2014,1,1,71,0
"Wardha, India",2014-03-25,Gold,Bills,F,253759,0.25349623698188295,1,3,13,2014,0,0,967,0
"Ahmedabad, India",2014-03-25,Silver,Bills,F,274395,0.27419283662563987,1,3,13,2014,3,0,8,0
"Ballari, India",2014-03-25,Silver,Grocery,M,105356,0.10465743697546416,1,3,13,2014,3,1,56,4
"Kolkata, India",2014-03-25,Platinum,Entertainment,M,262570,0.2623331113500329,1,3,13,2014,1,1,267,1
"Surat, India",2014-03-25,Platinum,Fuel,M,24954,0.024019328594123594,1,3,13,2014,1,1,821,3
"Kishanganj, India",2014-03-25,Platinum,Food,M,181613,0.18113837315660253,1,3,13,2014,1,1,262,2
"Delhi, India",2014-03-25,Gold,Fuel,M,289166,0.2890072131200154,1,3,13,2014,0,1,126,3
"Memari, India",2014-03-25,Silver,Fuel,M,190239,0.18978970425405586,1,3,13,2014,3,1,375,3
"Ahmedabad, India",2014-03-25,Platinum,Fuel,M,287944,0.2877816245968195,1,3,13,2014,1,1,8,3
"Lucknow, India",2014-03-25,Platinum,Travel,F,115156,0.11448621563939214,1,3,13,2014,1,0,300,5
"Greater Mumbai, India",2014-03-25,Signature,Grocery,M,138431,0.1378295649662211,1,3,13,2014,2,1,170,4
"Kanpur, India",2014-03-25,Signature,Food,F,52533,0.05167931704029398,1,3,13,2014,2,0,237,2
"Delhi, India",2014-03-25,Gold,Fuel,F,143666,0.14307993805863567,1,3,13,2014,0,0,126,3
"Ponnur, India",2014-03-25,Silver,Bills,M,272517,0.2723093216939198,1,3,13,2014,3,1,573,0
"Greater Mumbai, India",2014-03-25,Silver,Food,F,113869,0.11319543623730283,1,3,13,2014,3,0,170,2
"Lucknow, India",2014-03-25,Gold,Entertainment,F,177443,0.17695612754144133,1,3,13,2014,0,0,300,1
"Greater Mumbai, India",2014-03-25,Silver,Bills,F,129659,0.12903180512540718,1,3,13,2014,3,0,170,0
"Dehri-on-Sone, India",2014-03-25,Silver,Entertainment,F,76909,0.07612689956191729,1,3,13,2014,3,0,125,1
"Chennai, India",2014-03-25,Gold,Food,M,151201,0.15063706532727825,1,3,13,2014,0,1,109,2
"Seoni-Malwa, India",2014-03-25,Platinum,Fuel,F,135134,0.13452288300142817,1,3,13,2014,1,0,725,3
"Ahmedabad, India",2014-03-25,Silver,Bills,F,846635,0.8481132756711651,1,3,13,2014,3,0,8,0
"Hyderabad, India",2014-03-25,Silver,Grocery,F,4068,0.0030719948007766748,1,3,13,2014,3,0,193,4
"Ahmedabad, India",2014-03-25,Platinum,Bills,M,299967,0.29983993131890174,1,3,13,2014,1,1,8,0
"Bengaluru, India",2014-03-26,Silver,Grocery,F,210802,0.2104130895261325,2,3,13,2014,3,0,71,4
"Pune, India",2014-03-26,Platinum,Bills,F,245490,0.24520295425004413,2,3,13,2014,1,0,584,0
"Ahmedabad, India",2014-03-26,Gold,Bills,F,339112,0.33909988446170386,2,3,13,2014,0,0,8,0
"Greater Mumbai, India",2014-03-26,Silver,Bills,F,26743,0.02581358216858963,2,3,13,2014,3,0,170,0
"Bengaluru, India",2014-03-26,Signature,Food,F,235782,0.23546644575316525,2,3,13,2014,2,0,71,2
"Kolkata, India",2014-03-26,Gold,Bills,M,138443,0.1378416002054014,2,3,13,2014,0,1,267,0
"Guwahati, India",2014-03-26,Silver,Entertainment,M,271090,0.2708781311680601,2,3,13,2014,3,1,178,1
"Greater Mumbai, India",2014-03-26,Silver,Entertainment,M,176991,0.1765028001989826,2,3,13,2014,3,1,170,1
"Delhi, India",2014-03-26,Gold,Grocery,M,219971,0.2196090151964953,2,3,13,2014,0,1,126,4
"Delhi, India",2014-03-26,Gold,Bills,F,234200,0.23387980005455974,2,3,13,2014,0,0,126,0
"Kanpur, India",2014-03-26,Platinum,Travel,M,243057,0.24276280950623425,2,3,13,2014,1,1,237,5
"Delhi, India",2014-03-26,Platinum,Fuel,M,109864,0.10917867516087103,2,3,13,2014,1,1,126,3
"Unnao, India",2014-03-26,Platinum,Fuel,F,23935,0.022997336200394753,2,3,13,2014,1,0,914,3
"Jaipur, India",2014-03-26,Gold,Food,M,140077,0.13948039860712164,2,3,13,2014,0,1,203,2
"Surat, India",2014-03-26,Silver,Grocery,F,57939,0.057101192291028134,2,3,13,2014,3,0,821,4
"Pune, India",2014-03-26,Platinum,Bills,M,187363,0.1869052585971725,2,3,13,2014,1,1,584,0
"Chennai, India",2014-03-26,Platinum,Grocery,M,145423,0.1448420976619542,2,3,13,2014,1,1,109,4
"Chennai, India",2014-03-26,Gold,Entertainment,M,191527,0.19108148659274354,2,3,13,2014,0,1,109,1
"Greater Mumbai, India",2014-03-26,Signature,Bills,F,570791,0.5714592326331499,2,3,13,2014,2,0,170,0
"Ballari, India",2014-03-26,Signature,Fuel,M,169369,0.1688584174462827,2,3,13,2014,2,1,56,3
"Bengaluru, India",2014-03-26,Platinum,Entertainment,M,65466,0.06465029606688384,2,3,13,2014,1,1,71,1
